"['Florian_Decros', 'Ab_absurdo', 'Florian_Decros_-_07_-_Kugelblitz.mp3']","
Disco, Electronic ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Florian_Decros/Ab_absurdo/Florian_Decros_-_07_-_Kugelblitz.mp3
"['Florian_Decros', 'Ab_absurdo', 'Florian_Decros_-_01_-_Gamma_Muscae.mp3']","
Disco, Electronic ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Florian_Decros/Ab_absurdo/Florian_Decros_-_01_-_Gamma_Muscae.mp3
"['Florian_Decros', 'Ab_absurdo', 'Florian_Decros_-_05_-_Sun_Tan_Lines.mp3']","
Disco, Electronic ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Florian_Decros/Ab_absurdo/Florian_Decros_-_05_-_Sun_Tan_Lines.mp3
"['Florian_Decros', 'Ab_absurdo', 'Florian_Decros_-_04_-_Nebula_Rush.mp3']","
Disco, Electronic ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Florian_Decros/Ab_absurdo/Florian_Decros_-_04_-_Nebula_Rush.mp3
"['Florian_Decros', 'Ab_absurdo', 'Florian_Decros_-_06_-_Ab_absurdo.mp3']","
Disco, Electronic ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Florian_Decros/Ab_absurdo/Florian_Decros_-_06_-_Ab_absurdo.mp3
"['Florian_Decros', 'Ab_absurdo', 'Florian_Decros_-_03_-_Centaurus_Waltz.mp3']","
Disco, Electronic ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Florian_Decros/Ab_absurdo/Florian_Decros_-_03_-_Centaurus_Waltz.mp3
"['Florian_Decros', 'Ab_absurdo', 'Florian_Decros_-_02_-_No_More_Signals_Interlude.mp3']","
Disco, Electronic ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Florian_Decros/Ab_absurdo/Florian_Decros_-_02_-_No_More_Signals_Interlude.mp3
"['Lobo_Loco', 'Diversity_of_Life', 'Lobo_Loco_-_09_-_Yellow_Light_District_ID_1135.mp3']","
Jazz, Disco, Ambient Electronic, Experimental Pop ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Lobo_Loco/Diversity_of_Life/Lobo_Loco_-_09_-_Yellow_Light_District_ID_1135.mp3
"['Loyalty_Freak_Music', 'ROLLER_DISCO_DANCE_DANCE', 'Loyalty_Freak_Music_-_08_-_Last_Energy_For_The_Day.mp3']","
Disco, Rock, Dance, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Music_for_Video/Loyalty_Freak_Music/ROLLER_DISCO_DANCE_DANCE/Loyalty_Freak_Music_-_08_-_Last_Energy_For_The_Day.mp3
"['Loyalty_Freak_Music', 'ROLLER_DISCO_DANCE_DANCE', 'Loyalty_Freak_Music_-_07_-_Sweat_Time_.mp3']","
Disco, Rock, Dance, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Music_for_Video/Loyalty_Freak_Music/ROLLER_DISCO_DANCE_DANCE/Loyalty_Freak_Music_-_07_-_Sweat_Time_.mp3
