"['Tendinite', 'Tendinite', 'Tendinite_-_05_-_Come_Right_Here.mp3']","
Punk, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Ziklibrenbib/Tendinite/Tendinite/Tendinite_-_05_-_Come_Right_Here.mp3
"['Tendinite', 'Tendinite', 'Tendinite_-_04_-_More_Whiskey.mp3']","
Punk, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Ziklibrenbib/Tendinite/Tendinite/Tendinite_-_04_-_More_Whiskey.mp3
"['Tendinite', 'Tendinite', 'Tendinite_-_03_-_Be_Be_See.mp3']","
Punk, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Ziklibrenbib/Tendinite/Tendinite/Tendinite_-_03_-_Be_Be_See.mp3
"['Tendinite', 'Tendinite', 'Tendinite_-_01_-_InhaleExhale.mp3']","
Punk, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Ziklibrenbib/Tendinite/Tendinite/Tendinite_-_01_-_InhaleExhale.mp3
"['Tendinite', 'Tendinite', 'Tendinite_-_02_-_Away_Anyway.mp3']","
Punk, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Ziklibrenbib/Tendinite/Tendinite/Tendinite_-_02_-_Away_Anyway.mp3
"['Camera_I_Camera_II', 'CI_CII', 'Camera_I_Camera_II_-_03_-_Move_the_Mountains.mp3']","
Lo-Fi, Psych-Rock, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Camera_I_Camera_II/CI_CII/Camera_I_Camera_II_-_03_-_Move_the_Mountains.mp3
"['Loyalty_Freak_Music', 'ROLLER_DISCO_DANCE_DANCE', 'Loyalty_Freak_Music_-_08_-_Last_Energy_For_The_Day.mp3']","
Disco, Rock, Dance, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Music_for_Video/Loyalty_Freak_Music/ROLLER_DISCO_DANCE_DANCE/Loyalty_Freak_Music_-_08_-_Last_Energy_For_The_Day.mp3
"['Loyalty_Freak_Music', 'ROLLER_DISCO_DANCE_DANCE', 'Loyalty_Freak_Music_-_07_-_Sweat_Time_.mp3']","
Disco, Rock, Dance, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Music_for_Video/Loyalty_Freak_Music/ROLLER_DISCO_DANCE_DANCE/Loyalty_Freak_Music_-_07_-_Sweat_Time_.mp3
"['Loyalty_Freak_Music', 'ROLLER_DISCO_DANCE_DANCE', 'Loyalty_Freak_Music_-_06_-_Take_A_Break.mp3']","
Disco, Rock, Dance, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Music_for_Video/Loyalty_Freak_Music/ROLLER_DISCO_DANCE_DANCE/Loyalty_Freak_Music_-_06_-_Take_A_Break.mp3
"['Loyalty_Freak_Music', 'ROLLER_DISCO_DANCE_DANCE', 'Loyalty_Freak_Music_-_05_-_Grab_A_Partner.mp3']","
Disco, Rock, Dance, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Music_for_Video/Loyalty_Freak_Music/ROLLER_DISCO_DANCE_DANCE/Loyalty_Freak_Music_-_05_-_Grab_A_Partner.mp3
"['Loyalty_Freak_Music', 'ROLLER_DISCO_DANCE_DANCE', 'Loyalty_Freak_Music_-_04_-_Cant_Stop_My_Feet_.mp3']","
Disco, Rock, Dance, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Music_for_Video/Loyalty_Freak_Music/ROLLER_DISCO_DANCE_DANCE/Loyalty_Freak_Music_-_04_-_Cant_Stop_My_Feet_.mp3
"['Loyalty_Freak_Music', 'ROLLER_DISCO_DANCE_DANCE', 'Loyalty_Freak_Music_-_03_-_IM_ON_FIRE.mp3']","
Disco, Rock, Dance, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Music_for_Video/Loyalty_Freak_Music/ROLLER_DISCO_DANCE_DANCE/Loyalty_Freak_Music_-_03_-_IM_ON_FIRE.mp3
"['Loyalty_Freak_Music', 'ROLLER_DISCO_DANCE_DANCE', 'Loyalty_Freak_Music_-_02_-_Dance_Robot_ACTIVATE.mp3']","
Disco, Rock, Dance, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Music_for_Video/Loyalty_Freak_Music/ROLLER_DISCO_DANCE_DANCE/Loyalty_Freak_Music_-_02_-_Dance_Robot_ACTIVATE.mp3
"['Loyalty_Freak_Music', 'ROLLER_DISCO_DANCE_DANCE', 'Loyalty_Freak_Music_-_01_-_Roller_Fever.mp3']","
Disco, Rock, Dance, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Music_for_Video/Loyalty_Freak_Music/ROLLER_DISCO_DANCE_DANCE/Loyalty_Freak_Music_-_01_-_Roller_Fever.mp3
"['Camera_I_Camera_II', 'CI_CII', 'Camera_I_Camera_II_-_02_-_Chaos_At_Her_Best.mp3']","
Lo-Fi, Psych-Rock, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Camera_I_Camera_II/CI_CII/Camera_I_Camera_II_-_02_-_Chaos_At_Her_Best.mp3
"['Apache_Tomcat', 'Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus', 'Apache_Tomcat_-_10_-_Lose_Your_Head.mp3']","
Rock, Lo-Fi, Experimental, Garage, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Apache_Tomcat/Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus/Apache_Tomcat_-_10_-_Lose_Your_Head.mp3
"['Apache_Tomcat', 'Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus', 'Apache_Tomcat_-_09_-_More_of_It.mp3']","
Rock, Lo-Fi, Experimental, Garage, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Apache_Tomcat/Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus/Apache_Tomcat_-_09_-_More_of_It.mp3
"['Apache_Tomcat', 'Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus', 'Apache_Tomcat_-_08_-_Efficacy.mp3']","
Rock, Lo-Fi, Experimental, Garage, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Apache_Tomcat/Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus/Apache_Tomcat_-_08_-_Efficacy.mp3
"['Apache_Tomcat', 'Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus', 'Apache_Tomcat_-_07_-_White_Water.mp3']","
Rock, Lo-Fi, Experimental, Garage, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Apache_Tomcat/Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus/Apache_Tomcat_-_07_-_White_Water.mp3
"['Apache_Tomcat', 'Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus', 'Apache_Tomcat_-_06_-_Four_Wave_Intersection.mp3']","
Rock, Lo-Fi, Experimental, Garage, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Apache_Tomcat/Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus/Apache_Tomcat_-_06_-_Four_Wave_Intersection.mp3
"['Apache_Tomcat', 'Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus', 'Apache_Tomcat_-_05_-_Moth_Man.mp3']","
Rock, Lo-Fi, Experimental, Garage, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Apache_Tomcat/Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus/Apache_Tomcat_-_05_-_Moth_Man.mp3
"['Apache_Tomcat', 'Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus', 'Apache_Tomcat_-_04_-_The_New_Normal.mp3']","
Rock, Lo-Fi, Experimental, Garage, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Apache_Tomcat/Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus/Apache_Tomcat_-_04_-_The_New_Normal.mp3
"['Apache_Tomcat', 'Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus', 'Apache_Tomcat_-_03_-_Blanca.mp3']","
Rock, Lo-Fi, Experimental, Garage, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Apache_Tomcat/Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus/Apache_Tomcat_-_03_-_Blanca.mp3
"['Apache_Tomcat', 'Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus', 'Apache_Tomcat_-_02_-_Future_Tinder_Monster.mp3']","
Rock, Lo-Fi, Experimental, Garage, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Apache_Tomcat/Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus/Apache_Tomcat_-_02_-_Future_Tinder_Monster.mp3
"['Apache_Tomcat', 'Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus', 'Apache_Tomcat_-_01_-_Lenore_The_Iguana.mp3']","
Rock, Lo-Fi, Experimental, Garage, Surf ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Apache_Tomcat/Manifest_Destinys_Child_Soldier_Boy_George_Harrison_Ford_Focus/Apache_Tomcat_-_01_-_Lenore_The_Iguana.mp3
"['The_Gays', 'THE_AGENDA', 'The_Gays_-_09_-_Our_World.mp3']","
Pop, Funk, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Gays/THE_AGENDA/The_Gays_-_09_-_Our_World.mp3
"['The_Gays', 'THE_AGENDA', 'The_Gays_-_08_-_Wrong_.mp3']","
Pop, Funk, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Gays/THE_AGENDA/The_Gays_-_08_-_Wrong_.mp3
"['The_Gays', 'THE_AGENDA', 'The_Gays_-_05_-_Contemplative_Interlude.mp3']","
Pop, Funk, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Gays/THE_AGENDA/The_Gays_-_05_-_Contemplative_Interlude.mp3
"['The_Gays', 'THE_AGENDA', 'The_Gays_-_04_-_Pretty_Boys_Make_Me_Feel_Ugly.mp3']","
Pop, Funk, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Gays/THE_AGENDA/The_Gays_-_04_-_Pretty_Boys_Make_Me_Feel_Ugly.mp3
"['The_Gays', 'THE_AGENDA', 'The_Gays_-_03_-_Funk_Friend.mp3']","
Pop, Funk, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Gays/THE_AGENDA/The_Gays_-_03_-_Funk_Friend.mp3
"['The_Gays', 'THE_AGENDA', 'The_Gays_-_02_-_The_Community.mp3']","
Pop, Funk, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Gays/THE_AGENDA/The_Gays_-_02_-_The_Community.mp3
"['The_Gays', 'THE_AGENDA', 'The_Gays_-_01_-_Opening_Remarks_Our_Figure_Head_Addresses_The_Floor.mp3']","
Pop, Funk, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/The_Gays/THE_AGENDA/The_Gays_-_01_-_Opening_Remarks_Our_Figure_Head_Addresses_The_Floor.mp3
"['Camera_I_Camera_II', 'CI_CII', 'Camera_I_Camera_II_-_01_-_Back_to_Back.mp3']","
Lo-Fi, Psych-Rock, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/no_curator/Camera_I_Camera_II/CI_CII/Camera_I_Camera_II_-_01_-_Back_to_Back.mp3
"['The_Wrong_Sister', 'Taking_care_to_be_nice', 'The_Wrong_Sister_-_11_-_One_by_One.mp3']","
Rock, Lo-Fi,  Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Ziklibrenbib/The_Wrong_Sister/Taking_care_to_be_nice/The_Wrong_Sister_-_11_-_One_by_One.mp3
"['The_Wrong_Sister', 'Taking_care_to_be_nice', 'The_Wrong_Sister_-_10_-_People.mp3']","
Rock, Lo-Fi, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Ziklibrenbib/The_Wrong_Sister/Taking_care_to_be_nice/The_Wrong_Sister_-_10_-_People.mp3
"['The_Wrong_Sister', 'Taking_care_to_be_nice', 'The_Wrong_Sister_-_09_-_Ticket.mp3']","
Rock, Lo-Fi, Garage ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/Ziklibrenbib/The_Wrong_Sister/Taking_care_to_be_nice/The_Wrong_Sister_-_09_-_Ticket.mp3
