"['Alien_Trilogy', 'Live_at_WFMU_for_Spin_Age_Blasters_8142018', 'Alien_Trilogy_-_13_-_Cyberbully.mp3']","
Noise-Rock, Electro-Punk, No Wave ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Alien_Trilogy/Live_at_WFMU_for_Spin_Age_Blasters_8142018/Alien_Trilogy_-_13_-_Cyberbully.mp3
"['Alien_Trilogy', 'Live_at_WFMU_for_Spin_Age_Blasters_8142018', 'Alien_Trilogy_-_12_-_Virtual_Prey.mp3']","
Noise-Rock, Electro-Punk, No Wave ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Alien_Trilogy/Live_at_WFMU_for_Spin_Age_Blasters_8142018/Alien_Trilogy_-_12_-_Virtual_Prey.mp3
"['Alien_Trilogy', 'Live_at_WFMU_for_Spin_Age_Blasters_8142018', 'Alien_Trilogy_-_11_-_Out_The_Hatch.mp3']","
Noise-Rock, Electro-Punk, No Wave ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Alien_Trilogy/Live_at_WFMU_for_Spin_Age_Blasters_8142018/Alien_Trilogy_-_11_-_Out_The_Hatch.mp3
"['Alien_Trilogy', 'Live_at_WFMU_for_Spin_Age_Blasters_8142018', 'Alien_Trilogy_-_10_-_Barlow.mp3']","
Noise-Rock, Electro-Punk, No Wave ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Alien_Trilogy/Live_at_WFMU_for_Spin_Age_Blasters_8142018/Alien_Trilogy_-_10_-_Barlow.mp3
"['Alien_Trilogy', 'Live_at_WFMU_for_Spin_Age_Blasters_8142018', 'Alien_Trilogy_-_09_-_Scrap_Iron.mp3']","
Noise-Rock, Electro-Punk, No Wave ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Alien_Trilogy/Live_at_WFMU_for_Spin_Age_Blasters_8142018/Alien_Trilogy_-_09_-_Scrap_Iron.mp3
"['Alien_Trilogy', 'Live_at_WFMU_for_Spin_Age_Blasters_8142018', 'Alien_Trilogy_-_08_-_Meet_The_New_Family.mp3']","
Noise-Rock, Electro-Punk, No Wave ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Alien_Trilogy/Live_at_WFMU_for_Spin_Age_Blasters_8142018/Alien_Trilogy_-_08_-_Meet_The_New_Family.mp3
"['Alien_Trilogy', 'Live_at_WFMU_for_Spin_Age_Blasters_8142018', 'Alien_Trilogy_-_07_-_Half-Life.mp3']","
Noise-Rock, Electro-Punk, No Wave ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Alien_Trilogy/Live_at_WFMU_for_Spin_Age_Blasters_8142018/Alien_Trilogy_-_07_-_Half-Life.mp3
"['Alien_Trilogy', 'Live_at_WFMU_for_Spin_Age_Blasters_8142018', 'Alien_Trilogy_-_06_-_Michinoku_Driver.mp3']","
Noise-Rock, Electro-Punk, No Wave ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Alien_Trilogy/Live_at_WFMU_for_Spin_Age_Blasters_8142018/Alien_Trilogy_-_06_-_Michinoku_Driver.mp3
"['Alien_Trilogy', 'Live_at_WFMU_for_Spin_Age_Blasters_8142018', 'Alien_Trilogy_-_05_-_3_Seashells.mp3']","
Noise-Rock, Electro-Punk, No Wave ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Alien_Trilogy/Live_at_WFMU_for_Spin_Age_Blasters_8142018/Alien_Trilogy_-_05_-_3_Seashells.mp3
"['Alien_Trilogy', 'Live_at_WFMU_for_Spin_Age_Blasters_8142018', 'Alien_Trilogy_-_04_-_Dream_Dealer.mp3']","
Noise-Rock, Electro-Punk, No Wave ",https://files.freemusicarchive.org/storage-freemusicarchive-org/music/WFMU/Alien_Trilogy/Live_at_WFMU_for_Spin_Age_Blasters_8142018/Alien_Trilogy_-_04_-_Dream_Dealer.mp3
